,NDB_No,Shrt_Desc,popularity,Protein_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(mcg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(mcg),Choline_Tot_ (mg),Vit_B12_(mcg),Vit_A_RAE,Vit_E_(mg),Vit_D_mcg,Vit_K_(mcg),macro,groupname,micro
5126,15127,"TUNA,FRESH,YELLOWFIN,RAW",27.0,6.9174,1.1340000000000001,0.21829500000000002,9.9225,78.813,125.0235,0.104895,0.010206,0.0031185,25.6851,0.0,0.033453,0.0326025,5.2376625,0.07938000000000002,0.26450550000000006,0.5670000000000001,18.4275,0.58968,5.103,0.06804,0.48195,0.028350000000000004,15.0,Seafood,Seafood8
5127,15128,TUNA SALAD,0.0,13.633999999999999,14.45,0.85,16.15,151.3,151.3,0.47600000000000003,0.12325,0.034,35.02,1.8700000000000003,0.02635,0.059500000000000004,5.695,0.221,0.06885,6.8,0.0,1.02,20.4,0.0,0.0,0.0,15.0,Seafood,Seafood8
5128,15129,"TURBOT,EUROPEAN,RAW",0.0,13.6425,15.3,0.306,43.35,109.65,202.3,0.187,0.03145,0.014450000000000001,31.025,1.445,0.056100000000000004,0.068,1.8700000000000003,0.48449999999999993,0.1785,6.8,0.0,1.8700000000000003,9.35,0.0,0.0,0.0,15.0,Seafood,Seafood8
5129,15130,"WHITEFISH,MXD SP,RAW",0.0,16.2265,22.1,0.3145,28.05,229.5,269.45,0.8415,0.06119999999999999,0.05695,10.71,0.0,0.11900000000000001,0.102,2.55,0.6375,0.255,12.75,55.25,0.85,30.6,0.17,10.2,0.085,15.0,Seafood,Seafood5
5130,15131,"WHITEFISH,MXD SP,SMOKED",0.0,31.823999999999998,24.48,0.68,31.28,179.52,575.28,0.6664,0.42840000000000006,0.04624,18.36,0.0,0.04352,0.13736,3.264,0.14144,0.5290400000000001,9.52,129.2,4.433599999999999,77.52,0.28559999999999997,17.408,0.136,15.0,Seafood,Seafood2
5131,15132,"WHITING,MIXED SPECIES,RAW",11.0,16.8452,44.16,0.3128,19.32,204.24,229.08,0.8096,0.02852,0.09568,29.532000000000004,0.0,0.05152,0.04232,1.1960000000000002,0.19872,0.14352,11.96,59.8,2.116,27.6,0.27599999999999997,1.2879999999999998,0.09200000000000001,15.0,Seafood,Seafood5
5132,15133,"WHITING,MXD SP,CKD,DRY HEAT",0.0,16.9056,44.64,0.3024,19.44,205.2,312.48,0.38160000000000005,0.0288,0.09359999999999999,29.592000000000002,0.0,0.04896000000000001,0.0432,1.2024,0.18,0.1296,10.8,59.97599999999999,1.872,27.36,0.2736,1.296,0.07200000000000001,15.0,Seafood,Seafood5
5133,15134,"WOLFFISH,ATLANTIC,RAW",0.0,14.875,5.1,0.0765,25.5,170.0,255.0,0.6629999999999999,0.024650000000000002,0.01275,31.025,0.0,0.153,0.068,1.81305,0.48449999999999993,0.34,4.25,0.0,1.7254999999999998,96.05,0.0,0.0,0.0,15.0,Seafood,Seafood5
5134,15135,"YELLOWTAIL,MXD SP,RAW",0.0,19.669,19.55,0.4165,25.5,133.45,357.0,0.442,0.03825,0.01275,31.025,2.38,0.12239999999999998,0.034,5.78,0.5015,0.136,3.4,0.0,1.105,24.65,0.0,0.0,0.085,15.0,Seafood,Seafood6
5135,15136,"CRAB,ALASKA KING,RAW",0.0,15.546499999999998,39.1,0.5015,41.65,186.15,173.4,5.0575,0.7837000000000001,0.029750000000000002,30.94,5.95,0.03655,0.03655,0.9350000000000002,0.2975,0.1275,37.4,0.0,7.65,5.95,0.0,0.0,0.0,15.0,Seafood,Seafood0
5136,15137,"CRAB,ALASKA KING,CKD,MOIST HEAT",0.0,25.929000000000002,79.06,1.0184,84.42,375.2,351.08,10.2108,1.58388,0.0536,53.6,10.184,0.07102,0.0737,1.7956,0.536,0.24119999999999997,68.34,0.0,15.41,12.06,0.0,0.0,0.0,15.0,Seafood,Seafood1
5137,15138,"CRAB,ALASKA KING,IMITN,MADE FROM SURIMI",43.0,6.477,11.05,0.33149999999999996,36.55,239.7,76.5,0.2805,0.027200000000000002,0.009349999999999999,18.955,0.0,0.0255,0.068,0.527,0.0,0.1105,0.0,11.05,0.48449999999999993,0.0,0.14450000000000002,0.0,0.34,15.0,Seafood,Seafood0
5138,15139,"CRAB,BLUE,RAW",0.0,15.350999999999999,75.65,0.629,28.9,194.65,279.65,3.009,0.56865,0.1275,31.79,2.55,0.068,0.034,2.2950000000000004,0.2975,0.1275,37.4,0.0,7.65,1.7,0.0,0.0,0.0,15.0,Seafood,Seafood5
5139,15140,"CRAB,BLUE,CKD,MOIST HEAT",35.0,21.098399999999998,107.38,0.59,42.48,276.12,305.62,4.4958,0.9605199999999999,0.08732,50.622,3.8939999999999997,0.02714,0.10974,3.2414599999999996,1.17646,0.18408000000000002,60.18,95.462,3.9294,1.18,2.1712000000000002,0.0,0.354,15.0,Seafood,Seafood1
5140,15141,"CRAB,BLUE,CANNED",5.0,24.137999999999998,122.85,0.675,48.6,315.9,349.65,5.1435,1.0988999999999998,0.0999,57.915,4.455,0.03105,0.12555,3.7084499999999996,1.34595,0.21059999999999998,68.85,109.215,4.4955,1.35,2.484,0.0,0.405,15.0,Seafood,Seafood1
5141,15142,"CRUSTACEANS,CRAB,BLUE,CRAB CAKES,HOME RECIPE",0.0,12.126000000000001,63.0,0.6480000000000001,19.8,127.8,194.4,2.4539999999999997,0.366,0.114,24.42,1.68,0.05399999999999999,0.048,1.74,0.3,0.10200000000000001,31.8,0.0,3.5640000000000005,34.2,0.0,0.0,0.0,15.0,Seafood,Seafood8
5142,15143,"CRAB,DUNGENESS,RAW",0.0,14.798499999999999,39.1,0.3145,38.25,154.7,300.9,3.6294999999999997,0.5729000000000001,0.068,31.535,2.975,0.03995,0.14195,2.6690000000000005,0.2975,0.1275,37.4,0.0,7.65,22.95,0.0,0.0,0.0,15.0,Seafood,Seafood5
5143,15144,"CRAB,QUEEN,RAW",0.0,15.725,22.1,2.125,41.65,113.05,147.05,2.38,0.48449999999999993,0.0255,29.41,5.95,0.068,0.17,2.125,0.2975,0.1275,37.4,0.0,7.65,38.25,0.0,0.0,0.0,15.0,Seafood,Seafood8
5144,15145,"CRAYFISH,MXD SP,WILD,RAW",3.0,13.5745,22.95,0.714,22.95,217.6,256.7,1.105,0.35615,0.19210000000000002,26.86,1.02,0.059500000000000004,0.027200000000000002,1.8768,0.4641,0.09179999999999999,31.45,68.76500000000001,1.7,13.6,2.4225,0.0,0.085,15.0,Seafood,Seafood5
5145,15146,"CRAYFISH,MXD SP,WILD,CKD,MOIST HEAT",0.0,14.2545,51.0,0.7055,28.05,229.5,251.6,1.496,0.58225,0.44370000000000004,31.195000000000004,0.765,0.0425,0.07225000000000001,1.9379999999999997,0.493,0.0646,37.4,68.76500000000001,1.8275,12.75,1.275,0.0,0.085,15.0,Seafood,Seafood5
5146,15147,"LOBSTER,NORTHERN,RAW",2.0,24.78,126.0,0.39,57.0,241.5,300.0,5.295,2.0235,0.084,95.4,0.0,0.03,0.021,2.3865,2.1735,0.156,15.0,105.45,1.875,1.5,1.305,0.0,0.0,15.0,Seafood,Seafood1
5147,15148,"LOBSTER,NORTHERN,CKD,MOIST HEAT",10.0,27.55,139.2,0.4205,62.35,268.25,333.5,5.8725,2.2475,0.09425,105.995,0.0,0.03335,0.024650000000000002,2.6535,2.41715,0.17254999999999998,15.95,117.305,2.0735,1.45,1.45,0.0,0.0,15.0,Seafood,Seafood1
5148,15149,"CRUSTACEANS,SHRIMP,MXD SP,RAW (MAYBE PREVIOUSLY FROZEN)",124.0,0.8166,3.24,0.0126,1.32,14.64,6.78,0.0582,0.010920000000000001,0.0017400000000000002,1.7760000000000002,0.0,0.0012,0.0009,0.10668,0.0186,0.00966,1.14,4.854,0.0666,3.24,0.07919999999999999,0.006000000000000001,0.018,15.0,Seafood,Seafood4
5149,15150,"SHRIMP,MXD SP,CKD,BREADED&FRIED",0.0,18.1815,56.95,1.071,34.0,185.3,191.25,1.173,0.23290000000000002,0.085,35.44500000000001,1.275,0.10965,0.11560000000000001,2.6094999999999997,0.2975,0.0833,28.05,77.52,1.5895000000000001,47.6,1.105,0.085,0.85,15.0,Seafood,Seafood0
5150,15151,"CRUSTACEANS,SHRIMP,MXD SP,CKD,MST HT (MAYBE PREVIOUSLY FRZ)",101.0,19.363000000000003,77.35,0.272,31.45,260.1,144.5,1.3854999999999997,0.2193,0.04165,42.075,0.0,0.027200000000000002,0.0204,2.2763,0.44115000000000004,0.2057,20.4,115.09,1.411,76.5,1.8700000000000003,0.085,0.34,15.0,Seafood,Seafood0
5151,15152,"SHRIMP,MXD SP,CND",22.0,26.137600000000003,185.6,2.7264,42.24,249.6,102.4,2.5088,0.33536,0.50688,60.8,5.247999999999999,0.008960000000000001,0.0192,0.7142400000000001,0.18047999999999997,0.0128,11.52,103.552,0.9472,0.0,1.4080000000000001,0.0,0.0,15.0,Seafood,Seafood0
5152,15153,"SHRIMP,MXD SP,IMITN,MADE FROM SURIMI",0.0,10.531500000000001,16.15,0.51,36.55,239.7,75.65,0.2805,0.027200000000000002,0.009349999999999999,19.464999999999996,0.0,0.0204,0.028900000000000002,0.14450000000000002,0.059500000000000004,0.0255,1.7,0.0,1.36,17.0,0.0,0.0,0.0,15.0,Seafood,Seafood0
5153,15154,"SPINY LOBSTER,MXD SP,RAW",0.0,17.51,41.65,1.037,34.0,202.3,153.0,4.8195,0.32384999999999997,0.01275,39.27,1.7,0.0059499999999999996,0.0391,3.60825,0.2975,0.1275,0.85,0.0,2.975,4.25,0.0,0.0,0.0,15.0,Seafood,Seafood0
5154,15155,"ABALONE,MIXED SPECIES,RAW",0.0,14.535000000000002,26.35,2.7114999999999996,40.8,161.5,212.5,0.6970000000000001,0.1666,0.034,38.08,1.7,0.16149999999999998,0.085,1.275,2.55,0.1275,4.25,55.25,0.6204999999999999,1.7,3.4,0.0,19.55,15.0,Seafood,Seafood5
5155,15156,"ABALONE,MXD SP,CKD,FRIED",0.0,16.6855,31.45,3.23,47.6,184.45,241.4,0.8075,0.1938,0.059500000000000004,44.03,1.53,0.187,0.1105,1.615,2.4395000000000002,0.1275,11.9,0.0,0.5865,1.7,0.0,0.0,0.0,15.0,Seafood,Seafood5
5156,15157,"CLAM,MIXED SPECIES,RAW",3.0,12.4695,33.15,1.3770000000000002,16.15,168.3,39.1,0.4335,0.04505,0.07225000000000001,26.01,0.0,0.01275,0.034,0.2975,0.1258,0.0085,4.25,55.25,9.588,76.5,0.5780000000000001,0.0,0.17,15.0,Seafood,Seafood0
5157,15158,"CLAM,MXD SP,CKD,BREADED&FRIED",0.0,12.104000000000001,53.55,11.8235,11.9,159.8,277.1,1.2409999999999999,0.3026,0.4590000000000001,24.565,8.5,0.085,0.20739999999999997,1.7544,0.3655,0.051,30.6,0.0,34.2295,77.35,0.0,0.0,0.0,15.0,Seafood,Seafood5
5158,15159,"CLAM,MXD SP,CKD,MOIST HEAT",0.0,21.7175,78.2,2.3885,15.3,287.3,533.8,2.3205,0.5848,0.85,54.4,18.785000000000004,0.1275,0.36210000000000003,2.8509,0.5780000000000001,0.0935,24.65,0.0,84.0565,145.35,0.0,0.0,0.0,15.0,Seafood,Seafood2
5159,15160,"CLAM,MXD SP,CND,DRND SOL",5.0,20.6125,55.25,2.278,27.2,277.95,533.8,0.714,0.07395,0.11900000000000001,42.925,0.0,0.0204,0.056100000000000004,0.49129999999999996,0.20825,0.013600000000000001,5.95,91.29,15.8355,126.65,0.9520000000000001,0.085,0.255,15.0,Seafood,Seafood2
5160,15162,"CLAM,MXD SP,CND,LIQ",1.0,0.34,11.05,0.255,9.35,96.9,126.65,0.085,0.33065,0.0629,3.4849999999999994,0.85,0.0085,0.017,0.153,0.034,0.0085,1.7,11.05,4.25,7.65,0.2635,0.0,0.17,15.0,Seafood,Seafood8
5161,15163,"CUTTLEFISH,MXD SP,RAW",0.0,13.803999999999998,76.5,5.117,25.5,328.95,300.9,1.4705000000000001,0.49894999999999995,0.0935,38.08,4.505,0.007649999999999999,0.7735000000000001,1.0336,0.425,0.1275,13.6,0.0,2.55,96.05,0.0,0.0,0.0,15.0,Seafood,Seafood1
5162,15164,"MUSSEL,BLUE,RAW",5.0,17.85,39.0,5.925,51.0,295.5,480.0,2.4,0.141,5.1,67.2,12.0,0.24,0.315,2.4,0.75,0.075,63.0,97.5,18.0,72.0,0.825,0.0,0.15,15.0,Seafood,Seafood2
5163,15165,"MUSSEL,BLUE,CKD,MOIST HEAT",0.0,20.23,28.05,5.712,31.45,242.25,227.8,2.2695,0.12664999999999998,5.78,76.16,11.56,0.255,0.357,2.55,0.8075,0.085,64.6,0.0,20.4,77.35,0.0,0.0,0.0,15.0,Seafood,Seafood5
5164,15166,"OCTOPUS,COMMON,RAW",3.0,12.673499999999999,45.05,4.505,25.5,158.1,297.5,1.428,0.36975,0.02125,38.08,4.25,0.0255,0.034,1.785,0.425,0.306,13.6,55.25,17.0,38.25,1.02,0.0,0.085,15.0,Seafood,Seafood5
5165,15167,"OYSTER,EASTERN,WILD,RAW",9.0,4.7964,49.56,3.8724000000000003,15.12,81.48,131.04,33.012,2.40072,0.24863999999999997,16.548,0.0,0.015119999999999998,0.0756,0.777,0.18732,0.02604,5.88,54.6,7.35,10.92,0.714,0.0,0.84,15.0,Seafood,Seafood8
5166,15168,"OYSTER,EASTERN,CKD,BREADED&FRIED",0.0,7.4544999999999995,52.7,5.9075,49.3,135.15,207.4,74.06049999999999,3.6498999999999997,0.4165,56.525,3.23,0.1275,0.17170000000000002,1.4025,0.22950000000000004,0.054400000000000004,26.35,0.0,13.285499999999999,76.5,0.0,0.0,0.0,15.0,Seafood,Seafood8
5167,15169,"OYSTER,EASTERN,WILD,CKD,MOIST HEAT",0.0,9.707,98.6,7.8285,29.75,164.9,118.15,66.80999999999999,4.85095,0.50235,33.575,0.0,0.030599999999999995,0.153,1.5725,0.37994999999999995,0.05184999999999999,11.9,110.5,14.875,22.1,1.445,0.0,1.7,15.0,Seafood,Seafood0
5168,15170,"OYSTER,EASTERN,CANNED",0.0,6.001,38.25,5.695,45.9,118.15,194.65,77.3075,3.79185,0.3825,30.429999999999996,4.25,0.1275,0.1411,1.0574,0.153,0.08074999999999999,7.65,68.85,16.2605,76.5,0.7225,0.0,0.085,15.0,Seafood,Seafood8
5169,15171,"OYSTER,PACIFIC,RAW",0.0,4.725,4.0,2.555,11.0,81.0,84.0,8.31,0.7879999999999999,0.3215,38.5,4.0,0.0335,0.1165,1.005,0.25,0.025,5.0,0.0,8.0,40.5,0.0,0.0,0.0,15.0,Seafood,Seafood4
5170,15172,"SCALLOP,MIXED SPECIES,RAW",8.0,3.6180000000000003,1.8,0.114,6.6,100.2,61.5,0.273,0.0069,0.0051,3.84,0.0,0.0021,0.0045,0.2109,0.0645,0.0219,4.8,19.5,0.423,0.3,0.0,0.0,0.0,15.0,Seafood,Seafood4
5171,15173,"SCALLOP,MXD SP,CKD,BREADED&FRIED",0.0,5.601699999999999,13.02,0.2542,18.29,73.16,103.23,0.3286,0.02418,0.04340000000000001,8.339,0.713,0.01302,0.0341,0.46654999999999996,0.062,0.04340000000000001,11.47,0.0,0.4092,6.82,0.0,0.0,0.0,15.0,Seafood,Seafood4
5172,15174,"SCALLOP,MXD SP,IMITN,MADE FROM SURIMI",0.0,10.8545,6.8,0.2635,36.55,239.7,87.55,0.2805,0.027200000000000002,0.009349999999999999,20.060000000000002,0.0,0.0085,0.013600000000000001,0.2635,0.059500000000000004,0.0255,1.7,0.0,1.36,17.0,0.0,0.0,0.0,15.0,Seafood,Seafood0
5173,15175,"SQUID,MIXED SPECIES,RAW",15.0,4.416930000000001,9.072000000000001,0.19278000000000003,9.355500000000001,62.6535,69.741,0.433755,0.5360985,0.009922500000000002,12.7008,1.3324500000000001,0.0056700000000000006,0.11680199999999999,0.6166125,0.14175000000000001,0.015876,1.4175,18.4275,0.36855000000000004,2.835,0.34020000000000006,0.0,0.0,15.0,Seafood,Seafood4
5174,15176,"SQUID,MXD SP,CKD,FRIED",0.0,15.249,33.15,0.8584999999999999,32.3,213.35,237.15,1.479,1.7969,0.059500000000000004,44.03,3.57,0.047599999999999996,0.3893,2.2117,0.4335,0.049300000000000004,11.9,0.0,1.0454999999999999,9.35,0.0,0.0,0.0,15.0,Seafood,Seafood5
5175,15177,"WHELK,UNSPECIFIED,RAW",0.0,20.264,48.45,4.2755,73.1,119.85,294.95,1.3854999999999997,0.8755,0.37994999999999995,38.08,3.4,0.022099999999999998,0.09095,0.8925,0.17679999999999998,0.2907,5.1,55.25,7.7095,22.1,0.1105,0.0,0.085,15.0,Seafood,Seafood5
5176,15178,"WHELK,UNSPEC,CKD,MOIST HEAT",0.0,40.528,96.05,8.551,146.2,239.7,589.9,2.7709999999999995,1.751,0.7565000000000001,76.16,5.78,0.04165,0.1819,1.69575,0.34,0.5525,9.35,0.0,15.419,41.65,0.0,0.0,0.0,15.0,Seafood,Seafood2
5177,15179,"SALMON,CHINOOK,SMOKED,(LOX),REG",0.0,5.18238,3.1185,0.240975,5.103,46.49400000000001,49.6125,0.087885,0.065205,0.004819500000000001,10.80135,0.0,0.0065205,0.028633500000000006,1.3381200000000002,0.246645,0.07881300000000001,0.5670000000000001,0.0,0.92421,7.371,0.0,0.0,0.0,15.0,Seafood,Seafood4
5178,15180,"SALMON,CHUM,CND,WO/SALT,DRND SOL W/BONE",0.0,18.2155,211.65,0.595,25.5,300.9,255.0,0.85,0.085,0.017,36.80499999999999,0.0,0.017,0.136,5.95,0.47600000000000003,0.32299999999999995,17.0,0.0,3.7400000000000007,15.3,0.0,0.0,0.0,15.0,Seafood,Seafood1
5179,15181,"SALMON,PINK,CND,WO/SALT,SOL W/BONE&LIQ",0.0,16.813000000000002,181.05,0.714,28.9,279.65,277.1,0.782,0.0867,0.017,28.220000000000006,0.0,0.01955,0.15810000000000002,5.555599999999999,0.4675000000000001,0.255,12.75,0.0,3.7400000000000007,14.45,0.0,0.0,0.0,15.0,Seafood,Seafood1
5180,15182,"SALMON,SOCKEYE,CND,WO/SALT,DRND SOL W/BONE",0.0,17.3995,203.15,0.9010000000000001,24.65,277.1,320.45,0.867,0.0714,0.0255,30.09,0.0,0.013600000000000001,0.16405,4.658,0.4675000000000001,0.255,8.5,0.0,0.255,45.05,0.0,0.0,0.0,15.0,Seafood,Seafood1
5181,15183,"TUNA,LT,CND IN OIL,WO/SALT,DRND SOL",0.0,24.760499999999997,11.05,1.1815,26.35,264.35,175.95,0.765,0.060349999999999994,0.01275,64.6,0.0,0.0323,0.102,10.54,0.3145,0.0935,4.25,0.0,1.8700000000000003,0.0,0.0,0.0,0.0,15.0,Seafood,Seafood0
5182,15184,"TUNA,LT,CND IN H2O,WO/SALT,DRND SOL",0.0,21.6835,9.35,1.3005000000000002,22.95,138.55,201.45,0.6545000000000001,0.04335,0.009349999999999999,68.34,0.0,0.027200000000000002,0.0629,11.288,0.1819,0.2975,3.4,0.0,2.5415,0.0,0.0,0.0,0.0,15.0,Seafood,Seafood8
5183,15185,"TUNA,WHITE,CND IN OIL,WO/SALT,DRND SOL",0.0,22.550500000000003,3.4,0.5525,28.9,226.95,283.05,0.39949999999999997,0.1105,0.013600000000000001,51.085,0.0,0.014450000000000001,0.06715,9.9433,0.3145,0.3655,4.25,0.0,1.8700000000000003,0.0,0.0,0.0,0.0,15.0,Seafood,Seafood5
5184,15186,"TUNA,WHITE,CND IN H2O,WO/SALT,DRND SOL",0.0,20.077,11.9,0.8245,28.05,184.45,201.45,0.408,0.03315,0.01615,55.845,0.0,0.0068000000000000005,0.037399999999999996,4.92915,0.1054,0.18445,1.7,0.0,0.9944999999999999,5.1,0.0,0.0,0.0,15.0,Seafood,Seafood5
5185,15187,"BASS,FRESHWATER,MXD SP,CKD,DRY HEAT",0.0,14.9916,63.86,1.1842,23.56,158.72,282.72,0.5146000000000001,0.07378,0.7067999999999999,10.044,1.3020000000000003,0.053939999999999995,0.0558,0.94364,0.5363,0.08556000000000001,10.54,0.0,1.4322,21.7,0.0,0.0,0.0,15.0,Seafood,Seafood5
5186,15188,"BASS,STRIPED,CKD,DRY HEAT",0.0,28.1852,23.56,1.3392000000000002,63.24,314.96,406.72,0.6324000000000001,0.0496,0.023559999999999998,58.032,0.0,0.1426,0.045880000000000004,3.17192,1.0726,0.42904,12.4,0.0,5.4684,38.44,0.0,0.0,0.0,15.0,Seafood,Seafood6
5187,15189,"BLUEFISH,COOKED,DRY HEAT",0.0,30.0573,10.53,0.7254,49.14,340.47,558.09,1.2168,0.07956,0.03159,54.75599999999999,0.0,0.07839,0.11349000000000001,8.47899,1.11735,0.54288,2.34,0.0,7.2774,161.46,0.0,0.0,0.0,15.0,Seafood,Seafood2
5188,15190,"BURBOT,COOKED,DRY HEAT",0.0,22.284000000000002,57.6,1.035,36.9,230.4,466.2,0.873,0.2304,0.8073,14.58,0.0,0.3861,0.1548,1.7757000000000003,0.15569999999999998,0.31139999999999995,0.9,0.0,0.828,4.5,0.0,0.0,0.0,15.0,Seafood,Seafood6
5189,15191,"BUTTERFISH,CKD,DRY HEAT",0.0,5.5375,7.0,0.16,8.0,77.0,120.25,0.2475,0.01725,0.00475,11.7,0.0,0.0365,0.048,1.44225,0.21625,0.08649999999999998,4.25,0.0,0.4575,8.25,0.0,0.0,0.0,15.0,Seafood,Seafood8
5190,15192,"FISH,COD,PACIFIC,CKD,DRY HEAT (MAYBE PREVIOUSLY FROZEN)",39.0,16.857,9.0,0.18,21.6,310.5,260.1,0.35100000000000003,0.0216,0.013499999999999998,25.2,0.0,0.0342,0.0495,1.2087,0.3249,0.12240000000000001,7.2,71.73,2.079,1.8,0.6030000000000001,0.54,0.0,15.0,Seafood,Seafood1
5191,15193,"CUSK,COOKED,DRY HEAT",0.0,23.1325,12.35,1.0070000000000001,38.0,248.9,477.85,0.46549999999999997,0.02185,0.01805,44.46,0.0,0.0456,0.1539,3.10745,0.3059,0.42465,1.9,0.0,1.14,19.95,0.0,0.0,0.0,15.0,Seafood,Seafood2
5192,15194,"FISH,MAHIMAHI,CKD,DRY HEAT",0.0,20.162,16.15,1.2325,32.3,155.55,453.05,0.5015,0.04505,0.01615,39.779999999999994,0.0,0.01955,0.07225000000000001,6.31465,0.7352500000000001,0.39270000000000005,5.1,0.0,0.5865,52.7,0.0,0.0,0.0,15.0,Seafood,Seafood6
5193,15195,"DRUM,FRESHWATER,CKD,DRY HEAT",0.0,19.1165,65.45,0.9774999999999998,32.3,196.35,300.05,0.7225,0.25244999999999995,0.7624500000000001,13.77,0.85,0.06885,0.17595,2.4327,0.7352500000000001,0.2941,14.45,0.0,1.9635,50.15,0.0,0.0,0.0,15.0,Seafood,Seafood5
5194,15196,"HALIBUT,GREENLAND,CKD,DRY HEAT",0.0,15.657,3.4,0.7225,28.05,178.5,292.4,0.4335,0.0323,0.01275,39.779999999999994,0.0,0.062049999999999994,0.08754999999999999,1.6345500000000002,0.24479999999999996,0.41225,0.85,0.0,0.816,15.3,0.0,0.0,0.0,15.0,Seafood,Seafood5
5195,15197,"HERRING,PACIFIC,CKD,DRY HEAT",0.0,30.2544,152.64,2.0736,59.04,420.48,780.48,0.9792000000000001,0.14400000000000002,0.08352,67.392,0.0,0.10511999999999999,0.36864,4.06224,1.66176,0.74736,8.64,0.0,13.8528,50.4,0.0,0.0,0.0,15.0,Seafood,Seafood9
5196,15198,"LING,COOKED,DRY HEAT",0.0,20.6975,37.4,0.7055,68.85,215.9,413.1,0.85,0.11985,0.0323,39.779999999999994,0.0,0.10795,0.19635000000000002,2.38085,0.31365,0.29834999999999995,6.8,0.0,0.5525,29.75,0.0,0.0,0.0,15.0,Seafood,Seafood6
5197,15199,"LINGCOD,COOKED,DRY HEAT",0.0,19.244,15.3,0.34850000000000003,28.05,219.3,476.0,0.493,0.029750000000000002,0.022099999999999998,39.779999999999994,0.0,0.029750000000000002,0.11815000000000002,1.9668999999999999,0.7352500000000001,0.2941,8.5,0.0,3.5275000000000007,14.45,0.0,0.0,0.0,15.0,Seafood,Seafood6
5198,15200,"MACKEREL,KING,CKD,DRY HEAT",0.0,22.1,34.0,1.9379999999999997,34.85,270.3,474.3,0.612,0.028050000000000002,0.0051,39.779999999999994,1.36,0.09775,0.493,8.8927,0.8228,0.4335,7.65,0.0,15.3,214.2,0.0,0.0,0.0,15.0,Seafood,Seafood2
5199,15201,"MACKEREL,PACIFIC&JACK,MXD SP,CKD,DRY HEAT",0.0,7.294455,8.2215,0.42241500000000004,10.206,45.36,147.7035,0.24381,0.0337365,0.0053865,13.2678,0.59535,0.0382725,0.15309,3.0240945,0.1034775,0.10801350000000001,0.5670000000000001,23.700599999999998,1.199205,6.520500000000001,0.354375,3.2319000000000004,0.028350000000000004,15.0,Seafood,Seafood8
5200,15202,"MILKFISH,COOKED,DRY HEAT",0.0,22.372,55.25,0.34850000000000003,32.3,176.8,317.9,0.8925,0.037399999999999996,0.022099999999999998,13.77,0.0,0.013600000000000001,0.05865,7.0176,0.7352500000000001,0.41479999999999995,15.3,0.0,2.7795,28.05,0.0,0.0,0.0,15.0,Seafood,Seafood5
5201,15203,"MONKFISH,COOKED,DRY HEAT",0.0,15.776,8.5,0.34850000000000003,22.95,217.6,436.05,0.45050000000000007,0.030599999999999995,0.02635,39.779999999999994,0.85,0.024650000000000002,0.062049999999999994,2.1742999999999997,0.14705,0.23545000000000002,6.8,0.0,0.884,11.9,0.0,0.0,0.0,15.0,Seafood,Seafood6
5202,15204,"PIKE,WALLEYE,CKD,DRY HEAT",0.0,30.4296,174.84,2.0707999999999998,47.12,333.56,618.76,0.9796,0.28272,1.27224,20.088,0.0,0.38688,0.2418,3.47324,1.0726,0.17112000000000002,21.08,0.0,2.8644,29.76,0.0,0.0,0.0,15.0,Seafood,Seafood9
5203,15205,"POLLOCK,ATLANTIC,CKD,DRY HEAT",0.0,21.182000000000002,65.45,0.5015,73.1,240.55,387.6,0.51,0.054400000000000004,0.01615,39.779999999999994,0.0,0.045899999999999996,0.19125,3.3855500000000003,0.35105,0.28135,2.55,0.0,3.128,10.2,0.0,0.0,0.0,15.0,Seafood,Seafood6
5204,15206,"POUT,OCEAN,CKD,DRY HEAT",0.0,29.222099999999998,17.81,0.4932,23.29,350.72,702.81,1.8084,0.05617,0.026029999999999998,64.116,0.0,0.12603999999999999,0.10000999999999999,3.50446,0.23700999999999997,0.37949000000000005,10.96,0.0,1.4248000000000003,19.18,0.0,0.0,0.0,15.0,Seafood,Seafood9
5205,15207,"ROE,MXD SP,CKD,DRY HEAT",0.0,8.11377,7.938000000000001,0.21829500000000002,7.371,146.0025,80.2305,0.36288000000000004,0.03628800000000001,0.0036855,14.656950000000002,4.6494,0.0785295,0.2690415,0.6214320000000001,0.327159,0.0524475,26.082000000000004,0.0,3.2715899999999998,25.7985,0.0,0.0,0.0,15.0,Seafood,Seafood8
5206,15208,"SABLEFISH,COOKED,DRY HEAT",0.0,14.611500000000001,38.25,1.3940000000000001,60.35,182.75,390.15,0.34850000000000003,0.023799999999999998,0.01615,39.779999999999994,0.0,0.10369999999999999,0.09775,4.3588,0.7352500000000001,0.2941,14.45,0.0,1.224,86.7,0.0,0.0,0.0,15.0,Seafood,Seafood6
5207,15209,"SALMON,ATLANTIC,WILD,CKD,DRY HEAT",0.0,21.624000000000002,12.75,0.8755,31.45,217.6,533.8,0.6970000000000001,0.27285,0.01785,39.779999999999994,0.0,0.23375000000000004,0.41395,8.56545,1.632,0.8024,24.65,0.0,2.5925,11.05,0.0,0.0,0.0,15.0,Seafood,Seafood2
